ball_center_y,time_seconds,player_1_center_y,player_2_center_y,ball_center_x,total_activity_speed,video_transition,timestamp,activity_intensity,global_frame_number,player_2_center_x,ball_trajectory_curvature,players_distance_meters,all_objects_detected,player_1_center_x
348.956153239745,357.2333333333333,739.28662109375,206.1415100097656,1213.2657636341833,37.85523696245171,False,2024-01-01 00:05:57.197610000,high,10717,899.0317077636719,0.0011485808716329919,4.974080889804587,False,1194.2093505859375
342.3024118814306,357.26666666666665,736.6692199707031,207.2062149047852,1209.742033196217,39.66178824975166,False,2024-01-01 00:05:57.230940000,high,10718,905.4152221679688,0.02656990299559795,4.9119530532436,False,1191.462890625
334.387570068608,357.3,734.3510131835938,207.20282745361328,1206.4773756350553,46.16205266679311,False,2024-01-01 00:05:57.264269999,high,10719,914.0695190429688,0.00982731517991977,4.855650756181373,False,1189.7767333984375
325.38257333570937,357.3333333333333,726.6110229492188,206.761344909668,1203.487654281061,73.34102337937819,False,2024-01-01 00:05:57.297600000,very_high,10720,931.3180541992188,0.006713803091104199,4.723666686299264,False,1185.6375122070312
315.45836721716665,357.3666666666667,718.5640869140625,206.6636505126953,1200.788732464598,70.86361409050689,False,2024-01-01 00:05:57.330930000,very_high,10721,942.9405517578124,0.004933431096746594,4.6039722555166085,False,1179.8406982421875
304.78589724741175,357.4,715.4156799316406,207.78621673583984,1198.3964735160307,56.13525929885142,False,2024-01-01 00:05:57.364260000,high,10722,950.2568969726562,0.0038696197202337727,4.533168324252667,False,1175.5684814453125
293.53610896087685,357.43333333333334,713.8176574707031,206.33169555664065,1196.3267407657218,55.84075014923317,False,2024-01-01 00:05:57.397589999,high,10723,959.9410705566406,0.0032227083024654792,4.4875568871746925,False,1171.44775390625
281.1072235107422,357.46666666666664,711.4329528808594,204.56460571289065,1194.467529296875,57.286307580364706,False,2024-01-01 00:05:57.430920000,high,10724,970.8655090332032,0.0024228026731445405,4.435987697788791,True,1166.962890625
270.9354705810547,357.5,709.6841125488281,203.3709945678711,1193.558349609375,83.93062453639979,False,2024-01-01 00:05:57.464250000,very_high,10725,978.269989013672,0.007146450415862516,4.401922537709639,True,1164.0055541992188
257.0402069091797,357.53333333333336,706.7377014160156,202.80593872070312,1192.0237426757812,102.55403733212185,False,2024-01-01 00:05:57.497579999,very_high,10726,991.6751708984376,0.0010893967482108484,4.3374831687084905,True,1160.3473510742188
239.193099975586,357.56666666666666,703.4109191894531,202.60255432128903,1190.3207397460938,107.22255799855512,False,2024-01-01 00:05:57.530910000,very_high,10727,1001.9528198242188,0.0006463588054409931,4.280176510491229,True,1157.4383544921875
234.26483917236328,357.6,700.861572265625,202.33151245117188,1190.3347778320312,84.17636889584598,False,2024-01-01 00:05:57.564240000,very_high,10728,1008.9917602539062,0.07221000318793835,4.23892830192928,True,1154.5184326171875
222.9202880859375,357.6333333333333,695.2225036621094,202.0351791381836,1187.2972412109375,110.31381699101188,False,2024-01-01 00:05:57.597570000,very_high,10729,1019.0837097167968,0.009339945452544978,4.157197197450499,True,1146.2692260742188
213.43560791015625,357.6666666666667,687.3063659667969,202.373161315918,1187.5030517578125,118.89780984517824,False,2024-01-01 00:05:57.630899999,very_high,10730,1033.4825744628906,0.03647640984795943,4.047945978506442,True,1137.3779296875
413.12977869263267,357.7,841.0994567871094,255.10108947753903,1049.4354207731728,991.9914628150275,False,2024-01-01 00:05:57.664230000,very_high,10731,1063.23486328125,8.864329590069466e-05,6.344414066321561,False,552.5601501464844
626.7539978027344,357.7333333333333,840.7025756835938,256.029899597168,903.8377990722656,179.9287911726489,False,2024-01-01 00:05:57.697560000,very_high,10732,1067.0365600585938,2.4284705448369096e-05,6.3323758113624695,True,557.0856170654297
648.7124633789062,357.76666666666665,840.2748718261719,257.1726150512696,884.7910766601562,185.6513827850356,False,2024-01-01 00:05:57.730889999,very_high,10733,1065.1690673828125,0.035492733941424756,6.2683034464741665,True,565.4037933349609
658.0734252929688,357.8,838.563720703125,258.3014678955078,870.8759460449219,150.24840416588893,False,2024-01-01 00:05:57.764220000,very_high,10734,1065.1619873046875,0.026979321868466324,6.1902746036192,True,576.8204193115234
671.2686499419522,357.8333333333333,837.7472534179688,257.8337707519531,855.0721437912717,95.53403124716706,False,2024-01-01 00:05:57.797550000,very_high,10735,1066.5338745117188,0.004087919579639042,6.14636804295676,False,586.1676330566406
683.785821210337,357.8666666666667,835.6782836914062,256.9642868041992,840.4269970472659,85.45445403501962,False,2024-01-01 00:05:57.830880000,very_high,10736,1069.7308349609375,0.0006395138581100884,6.097175150992156,False,597.3952178955078
695.2445678710938,357.9,834.0780639648438,255.94223022460932,830.166015625,84.62260989180274,False,2024-01-01 00:05:57.864209999,very_high,10737,1069.2569580078125,0.010820356089575102,6.000448351377866,True,615.1584777832031
705.0232238769531,357.93333333333334,832.8764038085938,255.07101440429688,822.5815124511719,104.73002973215799,False,2024-01-01 00:05:57.897540000,very_high,10738,1069.396240234375,0.007086057087171272,5.931777493565316,True,628.6149597167969
728.2139282226562,357.96666666666664,831.2738647460938,255.4038543701172,806.1184997558594,130.77062173953217,False,2024-01-01 00:05:57.930870000,very_high,10739,1069.7440185546875,0.0006478946529619375,5.820014371631256,True,649.2605590820312
761.6272484818179,358.0,829.8047790527344,259.05406951904297,787.0019469872727,89.8913829883633,False,2024-01-01 00:05:57.964199999,very_high,10740,1070.9591674804688,0.001871430459366292,5.722510383678334,False,663.7943725585938
